review_id,comment_id,original_sentence,cleaned_sentence,sentence_embedding,codes,themes,food and drinks,place,people,opinions
12,528,"It can lead to a chef who is desperate for the 'wow factor',",lead chef desperate wow factor,"[ 3.63162006e-02  3.68765200e-02  2.67785993e-02 -1.12379383e-02
  3.31400633e-04  1.88004720e-02  7.16159976e-02  3.90262002e-02
 -1.54404195e-02  1.95248196e-02  3.60174006e-02 -1.71011990e-02
 -2.92379999e-01 -1.51338011e-02  5.59753998e-02  2.52520797e-02
  4.35561594e-02 -1.19638002e-02 -2.99036014e-02  2.17582196e-02
 -3.47200066e-03 -7.44899586e-04 -2.16489443e-02 -1.24139860e-04
 -1.39354008e-02  4.71218005e-02  4.02745573e-03  1.52736601e-02
 -3.04623979e-02 -1.74313995e-02  2.25548014e-03 -4.29154006e-02
 -1.77934988e-02  7.46004283e-05  3.79215008e-02  2.14816400e-02
  2.43795796e-02 -3.95307808e-02 -1.65786921e-02  1.67455998e-02
 -9.40810007e-02 -2.19102403e-02  1.58480011e-03  4.48186411e-02
  9.93440032e-03 -2.45015997e-02 -2.25482058e-03  1.92881005e-02
 -1.57413240e-02 -3.85715753e-02]",negative,opinions,0,0,0,1
12,530,"In the restaurant world it's too easy for the pursuit of the unconventional to tip into the seriously, profoundly annoying.",restaurant world easy pursuit unconventional tip seriously profoundly annoying,"[ 0.0227796   0.02727516 -0.05173152  0.01477704  0.0574964   0.1065922
  0.1135424  -0.07091154 -0.03417258 -0.01084848 -0.05859202 -0.0380548
 -0.53032439 -0.0467252   0.02492597  0.01308996  0.069293   -0.00478942
  0.01406268 -0.00331704  0.0065063  -0.01375804 -0.0449222   0.0448703
 -0.0464184   0.13081156 -0.01921724  0.03698568  0.00921436 -0.0562924
  0.00283    -0.04804857  0.01551742 -0.00762324  0.0372908   0.0470699
 -0.01342464 -0.04338724  0.05151926 -0.03352426 -0.0130542   0.03060186
  0.03293365 -0.00079827  0.05871072  0.0087258   0.0666352   0.0454759
 -0.05861328  0.02844968]",negative,opinions,0,0,0,1
12,530,When all you really wanted was a nice bit of dinner.,really wanted nice bit dinner,"[ 7.64376044e-03  2.14215991e-02  3.31006002e-02 -1.64004002e-03
  5.04736017e-03  1.50237998e-02  7.99785984e-02 -1.78720027e-03
 -1.14999920e-03  3.76899999e-02 -3.56083000e-02 -1.46275986e-03
 -4.36929994e-01 -1.55028601e-02 -1.25258600e-02  2.98316008e-02
  2.71792994e-02 -6.85448015e-02 -8.43561989e-02 -1.49605800e-02
  2.42810067e-03 -6.71280012e-03 -9.40159976e-03  1.97620806e-02
 -1.11260006e-02  7.55011997e-02 -1.83864401e-02  1.78072198e-02
  2.95603999e-02 -6.01576008e-02 -2.57998705e-05  3.43565194e-02
 -2.69695995e-02 -1.57434799e-02 -1.42606039e-03  5.47486007e-02
 -4.16600019e-03 -2.04648401e-02  2.03654592e-02  6.80044007e-02
 -1.00340198e-01  1.48953792e-02  3.34703795e-02  3.66351590e-02
  5.74898793e-02 -1.36714026e-03  4.71546006e-02 -2.26982801e-02
 -5.09175809e-02 -3.24044049e-03]",negative,opinions,0,0,0,1
12,532,"It belongs to chef Phil White, who previously cooked at Fischer's in Leith",belongs chef Phil White previously cooked Fischer Leith,"[-0.035383   -0.0183604   0.065231   -0.03690614 -0.01545588 -0.02457353
 -0.0324402   0.00524256 -0.0555454  -0.0446252   0.005078   -0.0044394
 -0.3831706  -0.00654114  0.0191706   0.00805924  0.04757691  0.015331
  0.02149986  0.0056712   0.0052948  -0.00448416 -0.026077   -0.0732374
  0.02736494  0.1326286   0.019654    0.02670168 -0.00894011 -0.06085228
  0.05394776  0.05019002 -0.0451006  -0.02992878 -0.02763576  0.01590989
  0.025581    0.01198766  0.0357788  -0.0035958   0.01533956 -0.01115724
 -0.01275288  0.03026976  0.00144722  0.01661356  0.06179598 -0.0348628
 -0.0214724  -0.05223632]",owners; chefs,people,0,0,1,0
12,531,.,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",chefs,people,0,0,1,0
12,531,"It belongs to chef Phil White, who previously cooked at Fischer's in Leith.",belongs chef Phil White previously cooked Fischer Leith,"[-0.035383   -0.0183604   0.065231   -0.03690614 -0.01545588 -0.02457353
 -0.0324402   0.00524256 -0.0555454  -0.0446252   0.005078   -0.0044394
 -0.3831706  -0.00654114  0.0191706   0.00805924  0.04757691  0.015331
  0.02149986  0.0056712   0.0052948  -0.00448416 -0.026077   -0.0732374
  0.02736494  0.1326286   0.019654    0.02670168 -0.00894011 -0.06085228
  0.05394776  0.05019002 -0.0451006  -0.02992878 -0.02763576  0.01590989
  0.025581    0.01198766  0.0357788  -0.0035958   0.01533956 -0.01115724
 -0.01275288  0.03026976  0.00144722  0.01661356  0.06179598 -0.0348628
 -0.0214724  -0.05223632]",chefs,people,0,0,1,0
12,531,He is joined by his partner Rachel Chisholm who learned the business running an outside catering company,joined partner Rachel Chisholm learned business running outside catering company,"[ 0.0073121   0.05742046 -0.0077464  -0.06646178  0.02847698  0.010756
  0.0743952  -0.02671638  0.003176   -0.0933528  -0.0303434   0.0490573
 -0.6278948   0.02788142  0.0369642  -0.00175382  0.00180432 -0.02196069
 -0.01280497 -0.01916122  0.00525294 -0.0451788  -0.0798705  -0.02424616
 -0.05206554  0.1430002   0.03508386 -0.01728868 -0.01069238 -0.0421192
  0.0294377  -0.05601239 -0.00319674 -0.06517288  0.031453    0.00072282
  0.0498334   0.1032264   0.05121366 -0.02571072 -0.0214734   0.0865228
  0.00432254  0.01685504  0.03960996 -0.01538146  0.02401338  0.00246892
 -0.03303072 -0.03637996]",chefs,people,0,0,1,0
12,533,"on the map, the restaurant sits to the left of the Meadows, one of Edinburgh's most venerable green lungs.",map restaurant sits left Meadows one Edinburgh venerable green lungs,"[-1.14976567e-02 -4.96083009e-02  4.45379816e-02 -4.04959013e-02
 -1.83542043e-03 -1.13214247e-02  7.19289997e-02 -6.72330599e-02
  2.43713802e-02 -7.51635610e-02  1.68429801e-02 -2.27769995e-02
 -5.75340598e-01  2.13384047e-03  5.31864005e-02 -1.91318599e-02
  5.75819465e-02 -8.59195035e-03  1.88280996e-04 -4.89855914e-02
  2.54796213e-02 -4.83549185e-02 -2.59552803e-02 -9.38237989e-02
 -1.29665420e-02  8.29934598e-02 -5.44952405e-02 -2.09093196e-02
  3.01672395e-02  1.35767007e-02  5.90873989e-02  1.43684006e-02
  1.72464995e-02 -5.33292001e-02  1.18041974e-02 -6.16822064e-03
  1.95096001e-02  6.86503982e-02  8.87651423e-02  3.29547992e-02
 -2.64912224e-02  4.41176271e-02 -9.16046000e-02  3.15616881e-02
  3.98995186e-02  8.05650014e-02  5.61207202e-02 -3.54693581e-02
  8.82484078e-03  4.77689398e-02]",location,place,0,1,0,0
12,533,"And also, quite possibly, a field, hence.",quite possibly field hence,"[ 0.0226798   0.00992164  0.0177563  -0.0161362   0.0191239   0.0289108
  0.0564252  -0.0272572  -0.0236077  -0.0165592   0.014512   -0.0109798
 -0.27761    -0.00492072  0.0283822   0.02239922  0.0538496  -0.00873976
 -0.009668   -0.0265132   0.0336493  -0.0047824   0.0006978   0.009869
 -0.0399116   0.042902   -0.0136421  -0.00349712  0.00375036 -0.00439536
  0.0359104   0.0090886   0.01914808 -0.0308436   0.027833    0.0278046
 -0.0418336  -0.0034246   0.017061    0.014654    0.023931    0.01614564
  0.0502748   0.0079254   0.0294748  -0.01465468  0.027188    0.0204562
 -0.037039    0.02106632]",location,place,0,1,0,0
12,533,"On a long summer's evening, when the Scottish daylight never seems to quite get round to draining from the skies, I imagine you could sit in the tiny dining room, nursing a glass of something chilled, and watch more committed people than you running round the park",long summer evening Scottish daylight never seems quite get round draining skies imagine could sit tiny dining room nursing glass something chilled watch committed people running round park,"[-0.06615847 -0.03401058  0.19180536 -0.03246242 -0.00628804  0.1189635
  0.46500408 -0.14843832 -0.03315475 -0.06075698 -0.03666774 -0.0282217
 -2.12822801  0.02595728 -0.05752176  0.06327815  0.0522472  -0.06029928
 -0.20595902 -0.05766351  0.03559194 -0.12830347  0.05129732 -0.07472792
 -0.03124166  0.29395591 -0.1362884   0.05979707 -0.03604856 -0.05360478
  0.12811322  0.05619523  0.10118845  0.00742468  0.07464094  0.05749494
 -0.05728131  0.0549339   0.1781779   0.12146322 -0.23471106  0.24021094
  0.1644442   0.10480978  0.23267602  0.02317304  0.14721806  0.09717532
 -0.06604022  0.16723496]",location,place,0,1,0,0
12,534,"I imagine you could sit in the tiny dining room, nursing a glass of something chilled, and watch more committed people than you running round the park",imagine could sit tiny dining room nursing glass something chilled watch committed people running round park,"[-0.01900809  0.02389117  0.13410794 -0.01886232  0.01340546  0.02933414
  0.254925   -0.0571818  -0.01548311 -0.01560258 -0.02057924  0.05640332
 -1.21508401  0.0115658  -0.01009044  0.06783704  0.0298222  -0.09137868
 -0.08266836 -0.05277096  0.0254784  -0.0941267   0.02753738 -0.0612952
 -0.02336992  0.14411162 -0.08428671  0.05808991 -0.00633788 -0.01905004
  0.08010954  0.00427323  0.00320411 -0.01836288  0.03298358  0.01786134
  0.02232639  0.05035692  0.1222439   0.02474322 -0.1440367   0.18856984
  0.035086    0.03179128  0.16284882  0.03712846  0.13118246  0.07739989
 -0.01554142  0.04124856]",customers,people,0,0,1,0
12,535,.,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",decor,place,0,1,0,0
12,535,"The room is a cosy deep-sea green which, even on a dark night like ours, echoes the lamplit lawns outside.",room cosy deep sea green even dark night like echoes lamplit lawns outside,"[-6.82933005e-02 -9.73758334e-02  9.74358004e-02  2.78052469e-02
  5.63258901e-04  5.78792592e-02  1.73062401e-01 -4.25243977e-02
 -2.77810685e-02 -5.88329189e-02  4.96527962e-03  2.96294011e-03
 -8.58950202e-01 -3.01552210e-02 -3.43825212e-02 -4.44524587e-02
  2.43307209e-02 -3.83687603e-02 -7.56670010e-02 -4.21776009e-02
 -5.25811797e-02 -7.98825997e-02 -1.23643600e-02  5.74611977e-03
  3.49371372e-02  5.86759406e-02 -1.02309258e-01  5.92770013e-02
 -8.09008073e-03 -1.69474810e-02 -1.18719973e-03  7.30730002e-02
  3.87348463e-02 -2.56872043e-03 -3.03402040e-03 -3.19872405e-02
 -6.36121809e-02  1.79767399e-02  7.45524179e-02  1.14514201e-01
 -1.10642999e-01  6.07336389e-02  2.62878389e-02  8.63627374e-03
  7.16946411e-02  1.18332722e-01  1.28046179e-01  4.63286164e-02
 -1.34717195e-02  7.78487998e-02]",decor,place,0,1,0,0
12,535,There are shelves of pot plants to keep the walls company.,shelves pot plants keep walls company,"[-1.34216204e-02 -2.51800001e-03  1.74014062e-03  4.18128598e-02
  6.67510015e-02  1.26866001e-02  5.38019955e-03 -2.48326004e-02
  6.41187990e-02 -4.87468410e-02  3.02706005e-02  3.49479997e-02
 -3.81617997e-01  7.61567980e-03  1.40901998e-02  2.10289992e-02
 -1.30221099e-04 -1.31199199e-02  5.96276806e-02 -4.16459800e-02
 -5.90828016e-02 -5.38850008e-02 -2.92864598e-02  2.68793807e-02
 -1.17511994e-02  6.63158002e-02 -5.56252016e-02  3.86009215e-02
  1.11382993e-02  3.65551978e-03  4.83815604e-02  3.64439600e-02
 -1.30544004e-02  1.06868603e-02  1.99596007e-02 -4.33369994e-02
  5.31005859e-05  5.71283990e-02  1.97851205e-02  3.31310001e-02
  1.62319779e-03  5.54064012e-02 -5.43509990e-02 -1.29087995e-02
  6.91098411e-02  2.22554407e-02  2.63724400e-02  3.89269999e-02
  6.38579994e-03  4.25780207e-02]",decor,place,0,1,0,0
12,536,"This evening, a few tables are occupied by groups of women of a certain age, heads bowed towards each other, solicitously in pursuit of the latest news.",evening tables occupied groups women certain age heads bowed towards solicitously pursuit latest news,"[ 0.02665926  0.01494842  0.03551614  0.049371    0.091896    0.05200793
  0.1493675  -0.03548664 -0.0148636  -0.1096514  -0.0297698  -0.08731094
 -0.80923679  0.0158926   0.00693612 -0.0303314  -0.05082598 -0.06042914
  0.0396208  -0.06154706 -0.01796742 -0.08516942 -0.02108342 -0.0967634
 -0.0392288   0.2237394  -0.03530353  0.03342714 -0.05439679  0.0387544
  0.08801141 -0.04653348  0.04746838  0.01968906  0.1811946  -0.00252982
 -0.03536797  0.07265564  0.07507966 -0.100588    0.0109082   0.06107362
  0.0266243   0.03760088  0.00771574 -0.01065668  0.03405706  0.0394202
  0.02051318  0.03143948]",customers,people,0,0,1,0
12,537,This is food over which to take your friends' emotional pulse.,food take friends emotional pulse,"[ 0.0080842   0.02735288 -0.0262536   0.0106782   0.0045474   0.02197506
  0.1015744  -0.04723874 -0.01575694 -0.004679   -0.02477028 -0.03787496
 -0.38619801  0.00295166  0.0077582   0.0224756   0.0060276  -0.0368282
 -0.01164378 -0.0204502  -0.01873548  0.00350904  0.00215934  0.0398906
 -0.0235313   0.05597684 -0.00441329  0.022837   -0.012139   -0.02133654
 -0.015658   -0.0503814  -0.0268374   0.01150064  0.0192211  -0.01028062
  0.0223677   0.00378516  0.0250798   0.02841036 -0.06916144  0.02284144
  0.023402   -0.0198272   0.0522799   0.02209662  0.0384136   0.01080584
 -0.0099666   0.035884  ]",positive; customers,opinions; people,0,0,1,1
12,538,the sample menu online featured a beguiling hot shellfish platter at £85 for two,sample menu online featured beguiling hot shellfish platter 85 two,"[-0.040877   -0.00202    -0.00578746 -0.0109274   0.16088766  0.00492502
  0.07761244 -0.07226956  0.0455978  -0.05706474 -0.0471539  -0.01759018
 -0.4126848  -0.01520566  0.01650311  0.0434329   0.10816896 -0.06380336
  0.0385967   0.01475588 -0.07903584 -0.03655488 -0.0280234  -0.08471824
 -0.05604484  0.11124312 -0.0106328  -0.0028018  -0.00446066 -0.08165272
  0.06679098  0.0361842  -0.03941484 -0.03494337  0.0206128  -0.0867977
  0.02937326 -0.00188978  0.03802402 -0.0063718  -0.06883456 -0.02311888
 -0.0443949  -0.00421662  0.10018906  0.00247612  0.01579992 -0.031326
 -0.0691499   0.03295794]",price,place,0,1,0,0
12,539,I would have had to spend the following paragraphs devising some desperate excuse for why I ordered what would have been by far the most expensive dish available,would spend following paragraphs devising desperate excuse ordered would far expensive dish available,"[ 0.0238374   0.05334782 -0.02443672  0.056259    0.0628258  -0.05893146
  0.16386172 -0.09049875  0.08281258 -0.00723614 -0.02809864 -0.07454528
 -0.91180382 -0.01614842 -0.01113344  0.08452762  0.05485008 -0.104606
 -0.1031476  -0.00135208  0.01197108 -0.06637152  0.007391   -0.01002276
 -0.0830782   0.2369094   0.02379108 -0.0177504   0.01957605 -0.05145545
  0.07058758  0.09220848  0.00942824  0.04883808  0.0561622   0.03662237
 -0.0281634  -0.02380766  0.04639968 -0.00156458  0.00172136  0.0311494
  0.04158816 -0.0215586   0.12040146 -0.11461588  0.04345678  0.033267
 -0.11751445  0.0227047 ]",price,place,0,1,0,0
12,540,listing starters that hover around a tenner and mains that are mostly in the teens,listing starters hover around tenner mains mostly teens,"[ 7.97800004e-03 -5.85180059e-03 -1.02187765e-02  2.16372007e-02
  5.86535117e-02 -1.49796003e-02  6.02882393e-02 -5.58489999e-02
 -2.62518264e-04 -6.21340597e-02  1.10099995e-02  2.96816009e-02
 -3.63521999e-01  2.41635992e-02 -7.47776032e-03  5.89408414e-02
  2.55199969e-03 -7.60947996e-02 -2.57736009e-02  1.17519060e-02
  3.55090004e-02 -4.90786013e-02  2.64642462e-02 -7.45965786e-02
 -6.30178589e-02  1.04598401e-01 -3.56012017e-02  9.09470100e-03
 -6.35271403e-02  2.63036003e-02  6.49991066e-02  3.19424208e-02
  9.79775861e-03  4.01522006e-02  1.25152200e-02 -5.85188589e-02
  2.76736081e-03  5.92479403e-02  1.88497709e-02  1.21773402e-02
  1.64021999e-02  6.50924000e-02 -1.45171605e-02  1.45973403e-02
  1.65078198e-02 -5.23769987e-02  6.56792015e-03  2.68155192e-02
  1.32344002e-02  1.02451456e-02]",price,place,0,1,0,0
12,541,Fat curls of deep-fried squid,Fat curls deep fried squid,"[-0.0604524  -0.0361852   0.026118   -0.013529    0.0271038   0.0106292
  0.00421826  0.00158884 -0.0299426   0.02441592 -0.04851901 -0.0189566
 -0.281726   -0.03233186 -0.00988256 -0.029472    0.02086752 -0.0835144
  0.02843308 -0.0593818  -0.0643568   0.054209    0.0626104  -0.00697202
 -0.00194154  0.09532372 -0.05519682  0.04484294 -0.00913144 -0.0337294
 -0.01837988  0.037809   -0.02302612 -0.0185044  -0.06231142 -0.00583392
  0.01424766 -0.0037216   0.0719286   0.05389682 -0.0370186  -0.0672898
  0.02115354  0.00517165  0.051182    0.0066968   0.0733262   0.02895682
  0.01064098  0.0604613 ]",seafood,food and drinks,1,0,0,0
12,542,It is boosted by fistfuls of chopped basil and presented with thin upright fins of crisp toast and fronds of fresh herbs,boosted fistfuls chopped basil presented thin upright fins crisp toast fronds fresh herbs,"[-6.54932584e-02 -1.14090438e-01  8.81180027e-02  4.15957592e-02
  1.10861400e-01  9.63054822e-02 -8.31310798e-02 -7.76148009e-02
  5.61842035e-03 -9.68530989e-02 -9.22843792e-02  1.22181855e-03
 -4.75798991e-01 -3.68801005e-02  4.92606213e-02 -4.51793998e-02
  8.64199981e-02 -8.45168594e-02  5.58704188e-02 -3.12685587e-02
 -1.36125122e-01  2.66799629e-04  1.86928792e-02 -1.02718139e-01
 -3.78216013e-02  2.11227797e-01 -4.47645804e-02  5.24149996e-02
  4.18331906e-03  1.75344797e-02  1.01434037e-01  1.20545199e-01
 -3.62653014e-02  5.21379977e-03 -9.33944587e-02 -1.04046280e-01
  4.03556377e-02  3.25164499e-02  7.45309783e-02  1.57483532e-01
  7.79463989e-02 -7.61660020e-02 -1.43259883e-03 -6.64257795e-02
  5.74207411e-02 -2.66859400e-02  1.04179741e-01  1.81094187e-02
 -1.58103991e-02  4.85380003e-02]",presentation,food and drinks,1,0,0,0
12,543,"For £25, they'll do you half a lobster thermidor; times it by two for the whole beast",25 half lobster thermidor times two whole beast,"[ 7.06360012e-03  6.65090077e-03  5.48321396e-02 -2.29752997e-02
  2.16567796e-02  7.24807994e-03  6.26406412e-02  2.88113937e-03
 -4.50943010e-02 -7.90432989e-03  1.12904200e-02 -2.72072408e-02
 -4.79684005e-01  3.67683999e-02  1.65634030e-04 -5.13255961e-03
  2.64013606e-02 -6.66905996e-02 -4.47259401e-02 -2.22168802e-02
 -9.45262015e-03  2.44729916e-02  3.44177197e-02 -6.51187801e-02
  3.57651997e-03  9.29283994e-02 -3.45562998e-02 -4.89760002e-02
 -3.88189781e-03 -1.68910015e-02 -5.69888052e-03  7.61603439e-03
 -1.13720198e-02 -1.63059920e-03  1.63221204e-02  1.38176194e-02
 -6.95899963e-03 -2.59832805e-02  4.63889197e-02  1.65980004e-02
 -8.95289993e-02 -1.27616003e-02 -6.09063961e-03 -2.16113994e-02
  4.38890013e-02 -7.43619919e-03  5.01903205e-02 -1.89309996e-02
 -1.16860000e-02  8.71427989e-02]",price,place,0,1,0,0
12,545,Or just stick with a sensitively fried piece of snowy hake,stick sensitively fried piece snowy hake,"[-8.78848001e-03 -3.18035597e-02  3.08168007e-02 -1.05470006e-02
  2.77563989e-02 -8.34343970e-03  1.28092003e-02 -2.78613997e-02
  2.04338002e-02 -1.25750603e-02 -2.29094206e-02  1.33977195e-02
 -2.45387402e-01 -1.77722791e-02  1.53542002e-02  7.18199998e-03
  4.47554004e-02 -5.99058001e-02  4.44042027e-03  2.86679924e-03
 -3.72842008e-02  4.17722039e-03  3.99830005e-02 -1.83799405e-02
 -1.01128573e-02  7.41211915e-02 -2.53107989e-02  2.91482804e-02
  2.77770399e-02 -2.55575003e-02  3.36521001e-02  3.80265804e-02
  1.26727793e-02 -3.12017995e-02 -4.81579959e-03 -1.89720318e-04
 -1.69367200e-02 -5.83260015e-03  7.65164012e-02  4.94096602e-02
 -2.27753991e-02 -4.46779596e-02 -9.61772006e-03 -1.49202801e-02
  4.55672199e-02  6.41703999e-02  4.39914414e-02  1.73980001e-02
  1.96427807e-02  5.87721992e-02]",price,place,0,1,0,0
12,544,"For £25, they'll do you half a lobster thermidor; times it by two for the whole beast.",25 half lobster thermidor times two whole beast,"[ 7.06360012e-03  6.65090077e-03  5.48321396e-02 -2.29752997e-02
  2.16567796e-02  7.24807994e-03  6.26406412e-02  2.88113937e-03
 -4.50943010e-02 -7.90432989e-03  1.12904200e-02 -2.72072408e-02
 -4.79684005e-01  3.67683999e-02  1.65634030e-04 -5.13255961e-03
  2.64013606e-02 -6.66905996e-02 -4.47259401e-02 -2.22168802e-02
 -9.45262015e-03  2.44729916e-02  3.44177197e-02 -6.51187801e-02
  3.57651997e-03  9.29283994e-02 -3.45562998e-02 -4.89760002e-02
 -3.88189781e-03 -1.68910015e-02 -5.69888052e-03  7.61603439e-03
 -1.13720198e-02 -1.63059920e-03  1.63221204e-02  1.38176194e-02
 -6.95899963e-03 -2.59832805e-02  4.63889197e-02  1.65980004e-02
 -8.95289993e-02 -1.27616003e-02 -6.09063961e-03 -2.16113994e-02
  4.38890013e-02 -7.43619919e-03  5.01903205e-02 -1.89309996e-02
 -1.16860000e-02  8.71427989e-02]",fish; seafood,food and drinks,1,0,0,0
12,544,Or just stick with a sensitively fried piece of snowy hake,stick sensitively fried piece snowy hake,"[-8.78848001e-03 -3.18035597e-02  3.08168007e-02 -1.05470006e-02
  2.77563989e-02 -8.34343970e-03  1.28092003e-02 -2.78613997e-02
  2.04338002e-02 -1.25750603e-02 -2.29094206e-02  1.33977195e-02
 -2.45387402e-01 -1.77722791e-02  1.53542002e-02  7.18199998e-03
  4.47554004e-02 -5.99058001e-02  4.44042027e-03  2.86679924e-03
 -3.72842008e-02  4.17722039e-03  3.99830005e-02 -1.83799405e-02
 -1.01128573e-02  7.41211915e-02 -2.53107989e-02  2.91482804e-02
  2.77770399e-02 -2.55575003e-02  3.36521001e-02  3.80265804e-02
  1.26727793e-02 -3.12017995e-02 -4.81579959e-03 -1.89720318e-04
 -1.69367200e-02 -5.83260015e-03  7.65164012e-02  4.94096602e-02
 -2.27753991e-02 -4.46779596e-02 -9.61772006e-03 -1.49202801e-02
  4.55672199e-02  6.41703999e-02  4.39914414e-02  1.73980001e-02
  1.96427807e-02  5.87721992e-02]",fish; seafood,food and drinks,1,0,0,0
12,546,the sort that will fake tan your insides just as willingly as it comforts them.,sort fake tan insides willingly comforts,"[-0.0353602   0.0032061   0.00348554  0.0502716   0.0011748   0.03824374
  0.0120298  -0.036219   -0.00908746 -0.0119076  -0.0199314  -0.01786104
 -0.273318   -0.02178714 -0.03270996  0.03185827  0.002028   -0.04954294
 -0.00290832 -0.070468    0.04474854  0.01822528 -0.04745994  0.04486212
 -0.06755406  0.0219178  -0.01527824  0.0208695  -0.04383106 -0.00473794
 -0.0102054   0.03735592  0.02197834 -0.00256195 -0.0255848  -0.016083
 -0.04069338 -0.038426   -0.01890554  0.0063746   0.0268728  -0.0032226
  0.0032734  -0.01406684  0.0233882   0.0131186   0.0894438   0.03509832
  0.00892208 -0.01894348]",positive,opinions,0,0,0,1
12,547,"There are only two desserts if you don't count the cheese, which I rarely do.",two desserts count cheese rarely,"[ 0.03652892 -0.00910584 -0.007563    0.03544898  0.0639116   0.03671122
  0.037008   -0.0420119  -0.0158198   0.0100288  -0.0141336  -0.03085826
 -0.329798   -0.0025448  -0.03862557  0.0473298   0.02472378 -0.06386641
  0.03014822 -0.01292758 -0.00789828  0.007454    0.0175548  -0.02993026
  0.0168285   0.0913036  -0.0295374  -0.0017674   0.0387756  -0.049309
  0.05237518  0.0336131  -0.01882082  0.02633886 -0.03012066 -0.00703918
  0.01340664 -0.03092098  0.0573801   0.043095    0.00140416 -0.00436
 -0.01899    -0.04584814  0.0610064  -0.0381858   0.0367061  -0.0150368
 -0.0316978   0.03969202]",desserts,food and drinks,1,0,0,0
12,547,"There's the purple flash of roasted plums with vanilla ice-cream and the bright green of crushed pistachios, or a quenelle of a deep dark chocolate mousse that stays just the right side of cloying, with the sugary hit of a sesame-clustered tuile and a creamy, miso caramel hazelnut sauce.",purple flash roasted plums vanilla ice cream bright green crushed pistachios quenelle deep dark chocolate mousse stays right side cloying sugary hit sesame clustered tuile creamy miso caramel hazelnut sauce,"[-0.22439383 -0.29075826  0.08925534  0.1480279   0.08829482  0.17299468
  0.11847358 -0.24146758  0.07239066 -0.11575944 -0.22246956 -0.04541594
 -1.38346689 -0.10706942  0.05674218 -0.00382027  0.29681978 -0.26988785
  0.17946904 -0.03292682 -0.27536466 -0.13242132  0.09134339 -0.14511889
  0.09091102  0.28360632 -0.18288572  0.14974306  0.0288056  -0.13821573
  0.06550032  0.28010724 -0.249652   -0.21510396 -0.16066382 -0.1424619
 -0.00888107 -0.02678417  0.12913681  0.52458842 -0.18899512 -0.42259168
 -0.14215048 -0.13659001  0.24695998  0.1035618   0.15394026 -0.03890714
  0.00876515  0.23666128]",desserts,food and drinks,1,0,0,0
12,548,it's clear that they never let any of this get in the way of the fundamental business of looking after people and making sure they are fed.,clear never let get way fundamental business looking people making sure fed,"[ 0.08374886  0.03107226 -0.0158835   0.02524424  0.03925532  0.0659166
  0.1667224  -0.03438998  0.01656406  0.0290802  -0.03771946  0.00261636
 -1.088514   -0.04519912 -0.01264002  0.02972952 -0.02902268 -0.01579718
 -0.02145378 -0.072145   -0.00865662 -0.05715422 -0.00193508  0.05895222
 -0.06397366  0.11466795  0.02454708  0.03604132  0.01066608 -0.04652942
  0.04236002 -0.02242978 -0.01436684  0.0058216   0.09137276  0.07818462
 -0.05268582  0.03381704  0.00501298  0.03221982 -0.1461292   0.07217724
  0.11763358 -0.006239    0.10589178 -0.0957302   0.06342184  0.06734649
 -0.05518922  0.04185208]",service; customers; positive,opinions; people,0,0,1,1
12,548,Which is exactly what our waiters do.,exactly waiters,"[ 0.0335046   0.0115498   0.0067844   0.0100772   0.0087272  -0.007465
  0.021581    0.0258924  -0.008752   -0.0038348   0.0133494   0.0066818
 -0.105588   -0.00415018  0.0102948   0.0119014   0.0082674  -0.0254792
  0.013761   -0.0086334   0.0266136   0.00260728  0.00289786 -0.000142
 -0.0063596   0.053532    0.0223282   0.0082142   0.0008686  -0.0346398
  0.0121034   0.0117332  -0.01388276 -0.0117832  -0.01367088  0.01749104
 -0.0168586  -0.00815022  0.0166874   0.0301004   0.021763    0.014783
  0.0006342  -0.0025606  -0.0028534  -0.0209574   0.01491186 -0.00648342
 -0.013628    0.0042314 ]",service; customers; positive,opinions; people,0,0,1,1
12,548,"They exude the gentle air of this being less a place of work, than job as surrogate family.",exude gentle air less place work job surrogate family,"[ 0.0015315   0.0122458  -0.026133    0.02555    -0.0093298   0.0968938
  0.11274644 -0.05706438 -0.03149604  0.00528176 -0.05944804  0.0134066
 -0.56849441  0.0012437   0.1131967   0.0883579   0.00787258 -0.04747978
 -0.03294422 -0.02067348 -0.02429558 -0.0233965  -0.0700916   0.02679504
 -0.03960448  0.1343028   0.019324    0.0565628  -0.00058336 -0.0071363
  0.0407644  -0.04514932  0.00991688  0.00064444  0.0567638   0.0200364
 -0.0067942   0.07391196  0.05757118 -0.0105669  -0.0651622   0.0325153
  0.00328506 -0.02509508  0.06665578 -0.00852918  0.03040863  0.01766364
  0.0029072  -0.00607956]",service; customers; positive,opinions; people,0,0,1,1
